Dataset,Model,Predict Function of Model,Metric Function,Mean,Std,N
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.1541242,9.437796352962826e-05,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Markedness,0.044947400000000005,1.3416407865012478e-06,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.1649524,5.549774770194345e-06,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,0.0,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.089898,1.7320508075695245e-06,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Recall Score,1.0,0.0,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,0.0,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.1966704,0.008754345309616237,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.8955339999999999,0.0021738568260122318,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Informedness,0.5551794,0.012776600831207045,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.1682544,0.02640026308202249,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Markedness,0.5593011999999999,0.004822276609652431,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.2643104,0.010266925698572075,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.9259488000000001,0.0008658037883954877,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.1926548,0.008846013944144571,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.21360739999999998,0.008950003340781503,5
PlantPseAAC,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.1472084,0.011710902902850834,5
PlantPseAAC,BR_LogisticRegression,Marginal Scores,Average Precision,0.4900892,0.002697952038120761,5
PlantPseAAC,BR_LogisticRegression,Marginal Scores,Coverage Score,0.700669,0.002875755379026529,5
PlantPseAAC,BR_LogisticRegression,Marginal Scores,One-Error Score,0.3126764,0.005317922695940556,5
PlantPseAAC,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.716348,0.0027439544456860174,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.2633804,0.00584267407100549,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.8629450000000001,0.0012169052962330642,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Informedness,0.5757146000000001,0.003843057285547546,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.20305080000000003,0.007330238822848818,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Markedness,0.5834864,0.0028623730190176187,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.3064504,0.005166640330040402,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.9344722000000001,0.0006453833744372286,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.2325008,0.005154389362475435,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.3429748,0.007456831109794559,5
PlantPseAAC,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.1171648,0.009103676466131692,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.2657792,0.00878864180064245,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.8704952,0.0015415494477959547,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Informedness,0.5712664000000001,0.002767073237194837,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Macro F1,0.1982002,0.007045797626954664,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Markedness,0.5886236,0.004091092983543601,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Micro F1,0.3075234,0.00916628535994814,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.9334524,0.001068807185604533,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Precision Score,0.24379299999999998,0.007123387536839474,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Recall Score,0.32604679999999997,0.012109009567260243,5
PlantPseAAC,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.145184,0.007179771340370108,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.30735640000000003,0.009572327266657767,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.8421179999999999,0.00229698030030735,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Informedness,0.5862682,0.004181346696938679,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Macro F1,0.21752600000000002,0.008099587149972522,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Markedness,0.6021346,0.0050409968557816156,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Micro F1,0.3191606,0.008648184364362252,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.9390742,0.001164161371975528,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Precision Score,0.26519560000000003,0.00893456810931564,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Recall Score,0.41642919999999994,0.010876506571505401,5
PlantPseAAC,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.1171786,0.008831897321640464,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.2695998,0.009441469467196281,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.8779973999999999,0.0016924106475675687,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Informedness,0.5659312,0.002625652433205873,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Macro F1,0.1914064,0.0075257084915640975,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Markedness,0.5954962,0.004492377399551351,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Micro F1,0.306968,0.009386270585275061,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.9321308,0.0009891717242218184,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Precision Score,0.2588622,0.00801701083322207,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Recall Score,0.30701039999999996,0.011254734017292453,5
PlantPseAAC,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.1828216,0.010863307636258854,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.16891099999999998,0.0002431090290384172,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.1642994,0.0002556732289466313,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Informedness,0.5264388,0.0029762288554477734,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Macro F1,0.160558,0.0003268914192816964,5
PlantPseAAC,BR_LogisticRegression,Predict NPV,Markedness,0.5198056,0.0008440149880185616,5
