Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
Water-quality,PCC_LogisticRegression,Predict Subset,Recall Score,0.320673,3,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Markedness,0.599296,3,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.350434,3,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Informedness,0.578662,3,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Macro F1,0.352676,3,lr
Water-quality,PCC_LogisticRegression,Predict Subset,Micro F1,0.424424,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.665971,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.010376,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Precision Score,0.698113,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.663498,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Recall Score,0.154851,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Markedness,0.680807,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.242841,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Informedness,0.528714,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Macro F1,0.144764,3,lr
Water-quality,PCC_LogisticRegression,Predict Precision,Micro F1,0.230157,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.419474,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Precision Score,0.38251,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.899999,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Recall Score,0.977277,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Markedness,0.641255,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.529772,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Informedness,0.529705,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Macro F1,0.536386,3,lr
Water-quality,PCC_LogisticRegression,Predict NPV,Micro F1,0.549981,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.362332,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Precision Score,0.362332,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Recall Score,0.99434,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Markedness,0.181166,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.512478,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Informedness,0.5,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Macro F1,0.520838,3,lr
Water-quality,PCC_LogisticRegression,Predict Recall,Micro F1,0.531631,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.664555,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.013206,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Precision Score,0.671833,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.71478,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Recall Score,0.349324,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Markedness,0.693306,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.372173,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Informedness,0.558487,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Macro F1,0.343257,3,lr
Water-quality,PCC_LogisticRegression,Predict Markedness,Micro F1,0.421459,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.615162,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.001886,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.483558,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.824069,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.820134,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.653815,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.582731,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.61117,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.56919,3,lr
Water-quality,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.605552,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.667925,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.003773,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Precision Score,0.539871,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.785427,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Recall Score,0.697153,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Markedness,0.66265,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.576964,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Informedness,0.609274,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Macro F1,0.527481,3,lr
Water-quality,PCC_LogisticRegression,Predict Informedness,Micro F1,0.596307,3,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.698113,3,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.323948,3,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.74475,3,lr
Water-quality,PCC_LogisticRegression,Marginal Scores,Average Precision,0.686551,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.70667,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.011319,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Precision Score,0.636924,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.726625,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Recall Score,0.431758,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Markedness,0.681773,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.478124,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Informedness,0.602502,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Macro F1,0.413014,3,lr
Water-quality,BR_LogisticRegression,Predict Hamming,Micro F1,0.513434,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.70667,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.011319,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Precision Score,0.636924,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.726625,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Recall Score,0.431758,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Markedness,0.681773,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.478124,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Informedness,0.602502,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Macro F1,0.413014,3,lr
Water-quality,BR_LogisticRegression,Predict Subset,Micro F1,0.513434,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.666374,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.010376,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Precision Score,0.700944,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.663715,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Recall Score,0.155388,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Markedness,0.682331,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.243712,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Informedness,0.529283,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Macro F1,0.145686,3,lr
Water-quality,BR_LogisticRegression,Predict Precision,Micro F1,0.231055,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.419608,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Precision Score,0.382584,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.900944,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Recall Score,0.976774,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Markedness,0.641763,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.52978,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Informedness,0.529825,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Macro F1,0.536481,3,lr
Water-quality,BR_LogisticRegression,Predict NPV,Micro F1,0.550084,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.362332,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Precision Score,0.362332,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Recall Score,0.99434,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Markedness,0.181166,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.512478,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Informedness,0.5,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Macro F1,0.520838,3,lr
Water-quality,BR_LogisticRegression,Predict Recall,Micro F1,0.531631,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.664825,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.012262,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Precision Score,0.674576,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.713431,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Recall Score,0.346269,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Markedness,0.694004,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.370862,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Informedness,0.558465,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Macro F1,0.340914,3,lr
Water-quality,BR_LogisticRegression,Predict Markedness,Micro F1,0.418229,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.615633,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.001886,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.48368,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.825347,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.819377,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Markedness,0.654515,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.582433,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Informedness,0.612078,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.570246,3,lr
Water-quality,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.605762,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.66732,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.002829,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Precision Score,0.538641,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.784461,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Recall Score,0.695804,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Markedness,0.66155,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.576483,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Informedness,0.609455,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Macro F1,0.527144,3,lr
Water-quality,BR_LogisticRegression,Predict Informedness,Micro F1,0.595723,3,lr
Water-quality,BR_LogisticRegression,Marginal Scores,One-Error Score,0.700944,3,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Coverage Score,0.322642,3,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.744258,3,lr
Water-quality,BR_LogisticRegression,Marginal Scores,Average Precision,0.686526,3,lr
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.735243,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.020753,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.664915,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.752621,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.521782,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.708769,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.554136,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.645982,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.502971,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.585526,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.731873,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.01981,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.652582,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.747712,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.49841,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Markedness,0.700149,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.53334,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Informedness,0.642905,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.498431,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.57195,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.674595,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.01415,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.758491,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.668142,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.173496,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Markedness,0.713316,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.269518,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Informedness,0.538577,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.164289,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.249864,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.421902,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.383817,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.916981,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.97988,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Markedness,0.650399,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.531557,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Informedness,0.533943,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.538394,3,rf
Water-quality,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.551858,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.362332,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.362332,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.99434,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Markedness,0.181166,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.512478,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.520838,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.531631,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.68248,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.017923,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.711342,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.743563,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.415768,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.727453,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.430641,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.590601,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.414412,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.483709,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.648112,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.004715,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.515743,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.833248,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.828439,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.674495,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.608859,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.651743,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.595579,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.628721,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.701146,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.007546,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.576169,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.798036,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.713706,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.687102,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.608343,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.653065,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.568016,3,rf
Water-quality,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.626083,3,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.758491,3,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.357329,3,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.780866,3,rf
Water-quality,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.730676,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.732278,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.023585,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.659579,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.753103,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.527977,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Markedness,0.706342,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.55644,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Informedness,0.646156,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.507407,3,rf
Water-quality,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.585879,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.733018,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.023585,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Precision Score,0.66169,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.752396,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Recall Score,0.523737,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Markedness,0.707044,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.554567,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Informedness,0.645679,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Macro F1,0.504637,3,rf
Water-quality,BR_RandomForestClassifier,Predict Subset,Micro F1,0.584313,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.674865,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.012264,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Precision Score,0.760377,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.668288,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Recall Score,0.173106,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Markedness,0.714333,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.26965,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Informedness,0.540255,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Macro F1,0.170783,3,rf
Water-quality,BR_RandomForestClassifier,Predict Precision,Micro F1,0.250707,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.421765,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Precision Score,0.383745,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.916037,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Recall Score,0.980615,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Markedness,0.649891,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.531531,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Informedness,0.533891,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Macro F1,0.537712,3,rf
Water-quality,BR_RandomForestClassifier,Predict NPV,Micro F1,0.551751,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.362332,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Precision Score,0.362332,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Recall Score,0.99434,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Markedness,0.181166,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.512478,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Macro F1,0.520838,3,rf
Water-quality,BR_RandomForestClassifier,Predict Recall,Micro F1,0.531631,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.684298,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.017924,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.707417,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.745603,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.425477,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Markedness,0.726509,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.43697,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Informedness,0.596177,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.428246,3,rf
Water-quality,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.491516,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.655053,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.004715,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.521562,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.83855,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.820497,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.680057,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.610053,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.658313,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.599918,3,rf
Water-quality,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.631292,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.69845,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.005659,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.570685,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.795866,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.706256,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Markedness,0.683277,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.602463,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Informedness,0.651913,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.566156,3,rf
Water-quality,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.622365,3,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.760377,3,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.357256,3,rf
Water-quality,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.780761,3,rf
