Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
flags,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.165789,3,lr
flags,BR_LogisticRegression,Predict Subset,Precision Score,0.682718,3,lr
flags,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.727721,3,lr
flags,BR_LogisticRegression,Predict Subset,Recall Score,0.690056,3,lr
flags,BR_LogisticRegression,Predict Subset,Markedness,0.705218,3,lr
flags,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.675233,3,lr
flags,BR_LogisticRegression,Predict Subset,Informedness,0.65248,3,lr
flags,BR_LogisticRegression,Predict Subset,Macro F1,0.65803,3,lr
flags,BR_LogisticRegression,Predict Subset,Micro F1,0.728907,3,lr
flags,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.587819,3,lr
flags,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.0,3,lr
flags,BR_LogisticRegression,Predict Precision,Precision Score,0.753684,3,lr
flags,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.560175,3,lr
flags,BR_LogisticRegression,Predict Precision,Recall Score,0.239321,3,lr
flags,BR_LogisticRegression,Predict Precision,Markedness,0.65693,3,lr
flags,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.355783,3,lr
flags,BR_LogisticRegression,Predict Precision,Informedness,0.516539,3,lr
flags,BR_LogisticRegression,Predict Precision,Macro F1,0.215225,3,lr
flags,BR_LogisticRegression,Predict Precision,Micro F1,0.343532,3,lr
flags,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.604134,3,lr
flags,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.041315,3,lr
flags,BR_LogisticRegression,Predict NPV,Precision Score,0.5518,3,lr
flags,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.918159,3,lr
flags,BR_LogisticRegression,Predict NPV,Recall Score,0.980261,3,lr
flags,BR_LogisticRegression,Predict NPV,Markedness,0.734978,3,lr
flags,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.687878,3,lr
flags,BR_LogisticRegression,Predict NPV,Informedness,0.542185,3,lr
flags,BR_LogisticRegression,Predict NPV,Macro F1,0.641878,3,lr
flags,BR_LogisticRegression,Predict NPV,Micro F1,0.704406,3,lr
flags,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.484661,3,lr
flags,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.010263,3,lr
flags,BR_LogisticRegression,Predict Recall,Precision Score,0.484661,3,lr
flags,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.010263,3,lr
flags,BR_LogisticRegression,Predict Recall,Recall Score,1.0,3,lr
flags,BR_LogisticRegression,Predict Recall,Markedness,0.247462,3,lr
flags,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.636527,3,lr
flags,BR_LogisticRegression,Predict Recall,Informedness,0.5,3,lr
flags,BR_LogisticRegression,Predict Recall,Macro F1,0.61549,3,lr
flags,BR_LogisticRegression,Predict Recall,Micro F1,0.652412,3,lr
flags,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.724285,3,lr
flags,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.113683,3,lr
flags,BR_LogisticRegression,Predict Markedness,Precision Score,0.690903,3,lr
flags,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.790382,3,lr
flags,BR_LogisticRegression,Predict Markedness,Recall Score,0.712497,3,lr
flags,BR_LogisticRegression,Predict Markedness,Markedness,0.740642,3,lr
flags,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.669357,3,lr
flags,BR_LogisticRegression,Predict Markedness,Informedness,0.642829,3,lr
flags,BR_LogisticRegression,Predict Markedness,Macro F1,0.642832,3,lr
flags,BR_LogisticRegression,Predict Markedness,Micro F1,0.725219,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.723947,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.113947,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.656689,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.794119,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.836037,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Markedness,0.725403,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.727236,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Informedness,0.622954,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.663233,3,lr
flags,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.748837,3,lr
flags,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.717369,3,lr
flags,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.118947,3,lr
flags,BR_LogisticRegression,Predict Informedness,Precision Score,0.68457,3,lr
flags,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.710688,3,lr
flags,BR_LogisticRegression,Predict Informedness,Recall Score,0.730862,3,lr
flags,BR_LogisticRegression,Predict Informedness,Markedness,0.697628,3,lr
flags,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.697514,3,lr
flags,BR_LogisticRegression,Predict Informedness,Informedness,0.595325,3,lr
flags,BR_LogisticRegression,Predict Informedness,Macro F1,0.587992,3,lr
flags,BR_LogisticRegression,Predict Informedness,Micro F1,0.714895,3,lr
flags,BR_LogisticRegression,Marginal Scores,One-Error Score,0.753684,3,lr
flags,BR_LogisticRegression,Marginal Scores,Coverage Score,0.365789,3,lr
flags,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.774802,3,lr
flags,BR_LogisticRegression,Marginal Scores,Average Precision,0.802851,3,lr
flags,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.76827,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.242369,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.739991,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.759442,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.754498,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.749716,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.738185,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.662171,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.644322,3,rf
flags,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.763034,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.754287,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.28421,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.722395,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.739034,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.725252,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Markedness,0.730714,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.718972,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Informedness,0.651729,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.630644,3,rf
flags,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.746044,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.600978,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.0,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.799738,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.56785,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.250922,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Markedness,0.683795,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.374571,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Informedness,0.529347,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.215495,3,rf
flags,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.365083,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.591954,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.041052,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.544693,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.875527,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.968595,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Markedness,0.71011,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.679111,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Informedness,0.524182,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.614536,3,rf
flags,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.695525,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.484661,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.010263,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.484661,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.010263,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Recall Score,1.0,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Markedness,0.247462,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.636527,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.61549,3,rf
flags,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.652412,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.743234,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.154736,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.714504,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.799436,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.736385,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.756969,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.691858,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.650578,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.644931,3,rf
flags,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.741942,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.737143,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.150262,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.671204,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.80936,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.883635,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.740283,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.751733,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.63487,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.672391,3,rf
flags,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.766372,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.750638,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.191316,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.727465,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.751303,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.771591,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.739383,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.73427,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.620619,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.604802,3,rf
flags,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.746138,3,rf
flags,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.799738,3,rf
flags,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.399255,3,rf
flags,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.81342,3,rf
flags,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.831697,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.761428,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.22658,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.734554,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.756527,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.748506,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Markedness,0.74554,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.73042,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Informedness,0.659309,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.66095,3,rf
flags,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.757374,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.76139,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.221316,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Precision Score,0.735388,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.755974,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Recall Score,0.746751,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Markedness,0.74568,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.7297,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Informedness,0.658833,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Macro F1,0.659875,3,rf
flags,BR_RandomForestClassifier,Predict Subset,Micro F1,0.756908,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.5997,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.0,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Precision Score,0.795264,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.567105,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Recall Score,0.252742,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Markedness,0.681184,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.376046,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Informedness,0.535068,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Macro F1,0.241143,3,rf
flags,BR_RandomForestClassifier,Predict Precision,Micro F1,0.362768,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.593534,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.041052,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Precision Score,0.545615,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.881055,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Recall Score,0.971293,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Markedness,0.713333,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.680478,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Informedness,0.537265,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Macro F1,0.621438,3,rf
flags,BR_RandomForestClassifier,Predict NPV,Micro F1,0.696595,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.484661,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.010263,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Precision Score,0.484661,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.010263,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Recall Score,1.0,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Markedness,0.247462,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.636527,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Macro F1,0.61549,3,rf
flags,BR_RandomForestClassifier,Predict Recall,Micro F1,0.652412,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.741917,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.139472,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.724816,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.781356,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.722515,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Markedness,0.753086,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.684868,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Informedness,0.658252,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.644255,3,rf
flags,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.739993,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.740075,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.139472,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.673496,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.8231,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.884026,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.748298,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.75357,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.645641,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.687055,3,rf
flags,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.768264,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.746954,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.181053,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.718146,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.747904,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.771532,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Markedness,0.733024,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.730764,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Informedness,0.618319,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.599912,3,rf
flags,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.745068,3,rf
flags,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.795264,3,rf
flags,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.39408,3,rf
flags,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.808979,3,rf
flags,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.828565,3,rf
flags,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.721804,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.092104,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.65615,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.700651,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.673691,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.678399,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.652749,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.64412,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.651844,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.717741,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.683044,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.171053,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.644487,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.670939,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.663788,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Markedness,0.657713,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.647043,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Informedness,0.600115,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Macro F1,0.592293,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Subset,Micro F1,0.675654,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.596615,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.0,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Precision Score,0.783158,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.565527,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Recall Score,0.250233,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Markedness,0.674342,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.371833,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Informedness,0.523741,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Macro F1,0.219753,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Precision,Micro F1,0.357481,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.581728,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.030526,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Precision Score,0.53851,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.841053,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Recall Score,0.960313,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Markedness,0.68978,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.672198,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Informedness,0.522358,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Macro F1,0.618678,4,adaboost
flags,PCC_AdaBoostClassifier,Predict NPV,Micro F1,0.687828,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.484287,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.010526,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Precision Score,0.484287,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.010526,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Recall Score,1.0,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Markedness,0.247405,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.636215,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Informedness,0.5,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Macro F1,0.617134,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Recall,Micro F1,0.652111,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.570488,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.005,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Precision Score,0.619445,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.706523,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Recall Score,0.671322,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Markedness,0.662983,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.549807,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Informedness,0.48654,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Macro F1,0.489603,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Markedness,Micro F1,0.585466,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.487216,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.015526,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.48587,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.051578,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.995131,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.268726,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.636305,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.494659,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.614098,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.651993,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.639888,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.07763,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Precision Score,0.645885,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.689968,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Recall Score,0.700254,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Markedness,0.667927,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.628401,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Informedness,0.521399,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Macro F1,0.507966,4,adaboost
flags,PCC_AdaBoostClassifier,Predict Informedness,Micro F1,0.639774,4,adaboost
flags,PCC_AdaBoostClassifier,Marginal Scores,One-Error Score,0.783158,4,adaboost
flags,PCC_AdaBoostClassifier,Marginal Scores,Coverage Score,0.34886,4,adaboost
flags,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.762097,4,adaboost
flags,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.799216,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.726051,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.149472,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Precision Score,0.691026,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.722306,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Recall Score,0.67134,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Markedness,0.706668,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.668894,4,adaboost
flags,BR_AdaBoostClassifier,Predict Hamming,Informedness,0.64079,4,adaboost
