Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
yeast,PCC_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.727625,2,adaboost
yeast,PCC_AdaBoostClassifier,Marginal Scores,Average Precision,0.653334,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.782702,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.115015,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Precision Score,0.663309,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.831344,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Recall Score,0.587644,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Markedness,0.747326,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.592658,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Informedness,0.589107,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Macro F1,0.413539,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Hamming,Micro F1,0.618828,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.782702,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.115015,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Precision Score,0.663309,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.831344,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Recall Score,0.587644,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Markedness,0.747326,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.592658,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Informedness,0.589107,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Macro F1,0.413539,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Subset,Micro F1,0.618828,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.730844,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.005795,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Precision Score,0.734375,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.730571,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Recall Score,0.180447,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Markedness,0.732473,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.282425,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Informedness,0.526201,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Macro F1,0.160362,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Precision,Micro F1,0.280569,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.369399,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Precision Score,0.323404,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.967319,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Recall Score,0.992402,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Markedness,0.645363,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.475553,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Informedness,0.497651,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Macro F1,0.423975,2,adaboost
yeast,BR_AdaBoostClassifier,Predict NPV,Micro F1,0.487671,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.30264,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Precision Score,0.30264,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Recall Score,1.0,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Markedness,0.151318,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.453395,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Informedness,0.5,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Macro F1,0.424548,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Recall,Micro F1,0.464522,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.39404,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.002067,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Precision Score,0.347263,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.956876,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Recall Score,0.963073,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Markedness,0.652072,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.477324,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Informedness,0.503416,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Macro F1,0.422649,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Markedness,Micro F1,0.490178,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.338777,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.314309,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.491657,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.997764,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Markedness,0.402984,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.465995,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Informedness,0.499842,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.424983,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.477255,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.527366,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.006617,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Precision Score,0.400536,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.933667,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Recall Score,0.928986,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Markedness,0.667102,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.536128,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Informedness,0.545757,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Macro F1,0.441273,2,adaboost
yeast,BR_AdaBoostClassifier,Predict Informedness,Micro F1,0.542929,2,adaboost
yeast,BR_AdaBoostClassifier,Marginal Scores,One-Error Score,0.734375,2,adaboost
yeast,BR_AdaBoostClassifier,Marginal Scores,Coverage Score,0.478985,2,adaboost
yeast,BR_AdaBoostClassifier,Marginal Scores,Ranking Loss Score,0.814132,2,adaboost
yeast,BR_AdaBoostClassifier,Marginal Scores,Average Precision,0.737259,2,adaboost
yeast,PCC_LogisticRegression,Predict Hamming,Hamming Accuracy,0.798389,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Subset Accuracy,0.164257,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Precision Score,0.70009,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Negative Predictive Value,0.835315,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Recall Score,0.59158,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Markedness,0.767701,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Fmeasure Score,0.611786,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Informedness,0.580918,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Macro F1,0.380861,2,lr
yeast,PCC_LogisticRegression,Predict Hamming,Micro F1,0.637087,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Hamming Accuracy,0.786802,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Subset Accuracy,0.217606,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Precision Score,0.652241,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Negative Predictive Value,0.840451,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Recall Score,0.625478,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Markedness,0.746347,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Fmeasure Score,0.616182,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Informedness,0.597406,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Macro F1,0.418017,2,lr
yeast,PCC_LogisticRegression,Predict Subset,Micro F1,0.636727,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Hamming Accuracy,0.735983,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Subset Accuracy,0.007447,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Precision Score,0.770353,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Negative Predictive Value,0.733338,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Recall Score,0.19154,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Markedness,0.751845,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Fmeasure Score,0.298433,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Informedness,0.526693,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Macro F1,0.14889,2,lr
yeast,PCC_LogisticRegression,Predict Precision,Micro F1,0.294204,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Hamming Accuracy,0.371998,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Precision Score,0.324805,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Negative Predictive Value,0.985519,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Recall Score,0.996619,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Markedness,0.655163,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Fmeasure Score,0.477583,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Informedness,0.510022,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Macro F1,0.428435,2,lr
yeast,PCC_LogisticRegression,Predict NPV,Micro F1,0.489788,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Hamming Accuracy,0.30264,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Precision Score,0.30264,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Recall Score,1.0,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Markedness,0.151318,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Fmeasure Score,0.453395,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Macro F1,0.424548,2,lr
yeast,PCC_LogisticRegression,Predict Recall,Micro F1,0.464522,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Hamming Accuracy,0.782078,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Subset Accuracy,0.112135,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Precision Score,0.741249,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Negative Predictive Value,0.811678,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Recall Score,0.495288,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Markedness,0.776464,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Fmeasure Score,0.547952,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Informedness,0.563846,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Macro F1,0.337561,2,lr
yeast,PCC_LogisticRegression,Predict Markedness,Micro F1,0.575383,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.759844,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.125365,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Precision Score,0.603349,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.877277,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Recall Score,0.764931,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Markedness,0.740311,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.648295,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Informedness,0.60208,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Macro F1,0.465745,2,lr
yeast,PCC_LogisticRegression,Predict Fmeasure,Micro F1,0.655515,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Hamming Accuracy,0.767617,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Subset Accuracy,0.119576,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Precision Score,0.60962,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Negative Predictive Value,0.87177,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Recall Score,0.747646,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Markedness,0.740696,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Fmeasure Score,0.647484,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Informedness,0.596493,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Macro F1,0.452362,2,lr
yeast,PCC_LogisticRegression,Predict Informedness,Micro F1,0.657168,2,lr
yeast,PCC_LogisticRegression,Marginal Scores,One-Error Score,0.770353,2,lr
yeast,PCC_LogisticRegression,Marginal Scores,Coverage Score,0.510137,2,lr
yeast,PCC_LogisticRegression,Marginal Scores,Ranking Loss Score,0.827633,2,lr
yeast,PCC_LogisticRegression,Marginal Scores,Average Precision,0.760232,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Hamming Accuracy,0.794223,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Subset Accuracy,0.143571,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Precision Score,0.690793,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Negative Predictive Value,0.833172,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Recall Score,0.587747,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Markedness,0.761979,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Fmeasure Score,0.606492,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Informedness,0.5819,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Macro F1,0.386631,2,lr
yeast,BR_LogisticRegression,Predict Hamming,Micro F1,0.631116,2,lr
yeast,BR_LogisticRegression,Predict Subset,Hamming Accuracy,0.794223,2,lr
yeast,BR_LogisticRegression,Predict Subset,Subset Accuracy,0.143571,2,lr
yeast,BR_LogisticRegression,Predict Subset,Precision Score,0.690793,2,lr
yeast,BR_LogisticRegression,Predict Subset,Negative Predictive Value,0.833172,2,lr
yeast,BR_LogisticRegression,Predict Subset,Recall Score,0.587747,2,lr
yeast,BR_LogisticRegression,Predict Subset,Markedness,0.761979,2,lr
yeast,BR_LogisticRegression,Predict Subset,Fmeasure Score,0.606492,2,lr
yeast,BR_LogisticRegression,Predict Subset,Informedness,0.5819,2,lr
yeast,BR_LogisticRegression,Predict Subset,Macro F1,0.386631,2,lr
yeast,BR_LogisticRegression,Predict Subset,Micro F1,0.631116,2,lr
yeast,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.734978,2,lr
yeast,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.006619,2,lr
yeast,BR_LogisticRegression,Predict Precision,Precision Score,0.763317,2,lr
yeast,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.732799,2,lr
yeast,BR_LogisticRegression,Predict Precision,Recall Score,0.189076,2,lr
yeast,BR_LogisticRegression,Predict Precision,Markedness,0.748056,2,lr
yeast,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.295052,2,lr
yeast,BR_LogisticRegression,Predict Precision,Informedness,0.527258,2,lr
yeast,BR_LogisticRegression,Predict Precision,Macro F1,0.152057,2,lr
yeast,BR_LogisticRegression,Predict Precision,Micro F1,0.291565,2,lr
yeast,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.37188,2,lr
yeast,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,2,lr
yeast,BR_LogisticRegression,Predict NPV,Precision Score,0.324741,2,lr
yeast,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.984693,2,lr
yeast,BR_LogisticRegression,Predict NPV,Recall Score,0.996587,2,lr
yeast,BR_LogisticRegression,Predict NPV,Markedness,0.654717,2,lr
yeast,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.477504,2,lr
yeast,BR_LogisticRegression,Predict NPV,Informedness,0.507348,2,lr
yeast,BR_LogisticRegression,Predict NPV,Macro F1,0.427395,2,lr
yeast,BR_LogisticRegression,Predict NPV,Micro F1,0.489692,2,lr
yeast,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.30264,2,lr
yeast,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,2,lr
yeast,BR_LogisticRegression,Predict Recall,Precision Score,0.30264,2,lr
yeast,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,2,lr
yeast,BR_LogisticRegression,Predict Recall,Recall Score,1.0,2,lr
yeast,BR_LogisticRegression,Predict Recall,Markedness,0.151318,2,lr
yeast,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.453395,2,lr
yeast,BR_LogisticRegression,Predict Recall,Informedness,0.5,2,lr
yeast,BR_LogisticRegression,Predict Recall,Macro F1,0.424548,2,lr
yeast,BR_LogisticRegression,Predict Recall,Micro F1,0.464522,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.780986,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.099728,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Precision Score,0.735442,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.810422,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Recall Score,0.492493,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Markedness,0.772932,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.544214,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Informedness,0.565426,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Macro F1,0.337266,2,lr
yeast,BR_LogisticRegression,Predict Markedness,Micro F1,0.572172,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.75831,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.113358,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.602307,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.87029,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.748561,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Markedness,0.736299,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.641525,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Informedness,0.595692,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.45573,2,lr
yeast,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.649033,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.762922,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.109644,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Precision Score,0.604656,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.868213,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Recall Score,0.740924,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Markedness,0.736435,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.641356,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Informedness,0.593651,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Macro F1,0.449454,2,lr
yeast,BR_LogisticRegression,Predict Informedness,Micro F1,0.650545,2,lr
yeast,BR_LogisticRegression,Marginal Scores,One-Error Score,0.763317,2,lr
yeast,BR_LogisticRegression,Marginal Scores,Coverage Score,0.502118,2,lr
yeast,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.825199,2,lr
yeast,BR_LogisticRegression,Marginal Scores,Average Precision,0.755845,2,lr
yeast,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.812075,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.177919,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.740745,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.835695,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.577311,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.788221,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.618113,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.576162,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.36385,2,rf
yeast,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.647519,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.807112,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.265627,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.69619,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.851134,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.65039,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Markedness,0.773664,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.649543,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Informedness,0.588793,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.399275,2,rf
yeast,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.667802,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.736573,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.003308,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.774483,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.733657,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.183387,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Markedness,0.75407,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.290801,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Informedness,0.513413,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.118107,2,rf
yeast,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.295703,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.37194,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.324773,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.985108,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.996743,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Markedness,0.65494,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.477548,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Informedness,0.501644,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.425602,2,rf
yeast,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.489736,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.30264,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.30264,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Recall Score,1.0,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Markedness,0.151318,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.453395,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.424548,2,rf
yeast,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.464522,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.794376,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.129523,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.760875,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.813586,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.486826,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.787232,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.55351,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.556241,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.316366,2,rf
yeast,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.587832,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.754441,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.117502,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.593118,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.898403,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.823656,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.745759,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.663073,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.601573,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.466046,2,rf
yeast,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.667292,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.781099,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.130745,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.624753,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.882451,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.772925,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.753601,2,rf
yeast,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.66829,2,rf
