Dataset,Model,Predict Function of Model,Metric Function,Score,Seed,Estimator Tag
CHD_49,BR_LogisticRegression,Predict Subset,Macro F1,0.520772,3,lr
CHD_49,BR_LogisticRegression,Predict Subset,Micro F1,0.66344,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Hamming Accuracy,0.651332,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Subset Accuracy,0.032401,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Precision Score,0.744284,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Negative Predictive Value,0.63274,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Recall Score,0.2971,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Markedness,0.688513,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Fmeasure Score,0.412861,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Informedness,0.55233,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Macro F1,0.30698,3,lr
CHD_49,BR_LogisticRegression,Predict Precision,Micro F1,0.415577,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Hamming Accuracy,0.58473,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Subset Accuracy,0.0,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Precision Score,0.508897,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Negative Predictive Value,0.963896,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Recall Score,0.97815,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Markedness,0.736395,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Fmeasure Score,0.649465,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Informedness,0.524475,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Macro F1,0.566609,3,lr
CHD_49,BR_LogisticRegression,Predict NPV,Micro F1,0.671056,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Hamming Accuracy,0.430097,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Subset Accuracy,0.0,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Precision Score,0.430097,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Negative Predictive Value,0.0,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Recall Score,0.994578,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Markedness,0.21505,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Fmeasure Score,0.583531,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Informedness,0.5,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Macro F1,0.558558,3,lr
CHD_49,BR_LogisticRegression,Predict Recall,Micro F1,0.601289,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Hamming Accuracy,0.681639,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Subset Accuracy,0.127826,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Precision Score,0.642388,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Negative Predictive Value,0.804276,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Recall Score,0.717035,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Markedness,0.72333,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Fmeasure Score,0.624788,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Informedness,0.573382,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Macro F1,0.522872,3,lr
CHD_49,BR_LogisticRegression,Predict Markedness,Micro F1,0.660246,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Hamming Accuracy,0.686104,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Subset Accuracy,0.136853,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Precision Score,0.611773,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Negative Predictive Value,0.823705,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Recall Score,0.816379,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Markedness,0.717737,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Fmeasure Score,0.671952,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Informedness,0.573541,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Macro F1,0.55516,3,lr
CHD_49,BR_LogisticRegression,Predict Fmeasure,Micro F1,0.69254,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Hamming Accuracy,0.703495,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Subset Accuracy,0.165682,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Precision Score,0.643413,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Negative Predictive Value,0.777782,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Recall Score,0.731125,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Markedness,0.710597,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Fmeasure Score,0.659038,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Informedness,0.577919,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Macro F1,0.560373,3,lr
CHD_49,BR_LogisticRegression,Predict Informedness,Micro F1,0.680098,3,lr
CHD_49,BR_LogisticRegression,Marginal Scores,One-Error Score,0.744284,3,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Coverage Score,0.453526,3,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Ranking Loss Score,0.787572,3,lr
CHD_49,BR_LogisticRegression,Marginal Scores,Average Precision,0.794509,3,lr
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.711043,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.169415,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Precision Score,0.673626,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.752107,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Recall Score,0.643765,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Markedness,0.712866,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.630036,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Informedness,0.567998,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Macro F1,0.501696,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Hamming,Micro F1,0.660709,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.707132,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Subset Accuracy,0.209092,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Precision Score,0.648334,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.778512,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Recall Score,0.706277,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Markedness,0.713425,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Fmeasure Score,0.650008,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Informedness,0.583312,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Macro F1,0.554724,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Subset,Micro F1,0.678771,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.65379,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Subset Accuracy,0.017954,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Precision Score,0.751654,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.634215,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Recall Score,0.28751,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Markedness,0.692937,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Fmeasure Score,0.40667,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Informedness,0.527168,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Macro F1,0.230864,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Precision,Micro F1,0.419376,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.586537,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Precision Score,0.509982,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.969318,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Recall Score,0.980844,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Markedness,0.739647,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Fmeasure Score,0.650905,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Informedness,0.516585,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Macro F1,0.549957,3,rf
CHD_49,PCC_RandomForestClassifier,Predict NPV,Micro F1,0.672486,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.430097,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Precision Score,0.430097,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Recall Score,0.994578,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Markedness,0.21505,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Fmeasure Score,0.583531,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Macro F1,0.558558,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Recall,Micro F1,0.601289,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.644107,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.071948,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Precision Score,0.588631,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.896488,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Recall Score,0.85019,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Markedness,0.742559,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.643617,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Informedness,0.544646,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Macro F1,0.573209,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Markedness,Micro F1,0.674698,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.665119,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.08828,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Precision Score,0.579975,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.904671,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Recall Score,0.905213,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Markedness,0.742323,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.68002,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Informedness,0.559271,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Macro F1,0.596566,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Fmeasure,Micro F1,0.700958,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.708332,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.180228,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Precision Score,0.640074,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.801896,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Recall Score,0.763246,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Markedness,0.720986,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.669635,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Informedness,0.576543,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Macro F1,0.567646,3,rf
CHD_49,PCC_RandomForestClassifier,Predict Informedness,Micro F1,0.69429,3,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,One-Error Score,0.751654,3,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Coverage Score,0.457163,3,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.795168,3,rf
CHD_49,PCC_RandomForestClassifier,Marginal Scores,Average Precision,0.793612,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Hamming Accuracy,0.716455,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Subset Accuracy,0.189221,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Precision Score,0.678686,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Negative Predictive Value,0.76331,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Recall Score,0.664719,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Markedness,0.720996,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Fmeasure Score,0.641762,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Informedness,0.578388,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Macro F1,0.529318,3,rf
CHD_49,BR_RandomForestClassifier,Predict Hamming,Micro F1,0.67162,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Hamming Accuracy,0.714653,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Subset Accuracy,0.183831,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Precision Score,0.678515,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Negative Predictive Value,0.760102,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Recall Score,0.659012,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Markedness,0.719306,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Fmeasure Score,0.638159,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Informedness,0.576525,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Macro F1,0.525052,3,rf
CHD_49,BR_RandomForestClassifier,Predict Subset,Micro F1,0.668213,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Hamming Accuracy,0.656203,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Subset Accuracy,0.01974,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Precision Score,0.758897,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Negative Predictive Value,0.635662,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Recall Score,0.291438,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Markedness,0.697279,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Fmeasure Score,0.411444,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Informedness,0.533117,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Macro F1,0.239397,3,rf
CHD_49,BR_RandomForestClassifier,Predict Precision,Micro F1,0.423601,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Hamming Accuracy,0.585931,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Subset Accuracy,0.0,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Precision Score,0.509618,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Negative Predictive Value,0.9675,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Recall Score,0.980389,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Markedness,0.738556,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Fmeasure Score,0.650501,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Informedness,0.516251,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Macro F1,0.54983,3,rf
CHD_49,BR_RandomForestClassifier,Predict NPV,Micro F1,0.672006,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Hamming Accuracy,0.430097,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Subset Accuracy,0.0,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Precision Score,0.430097,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Negative Predictive Value,0.0,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Recall Score,0.994578,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Markedness,0.21505,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Fmeasure Score,0.583531,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Informedness,0.5,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Macro F1,0.558558,3,rf
CHD_49,BR_RandomForestClassifier,Predict Recall,Micro F1,0.601289,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Hamming Accuracy,0.647998,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Subset Accuracy,0.079287,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Precision Score,0.593204,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Negative Predictive Value,0.89782,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Recall Score,0.845261,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Markedness,0.745512,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Fmeasure Score,0.64349,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Informedness,0.551102,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Macro F1,0.576882,3,rf
CHD_49,BR_RandomForestClassifier,Predict Markedness,Micro F1,0.676546,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Hamming Accuracy,0.663337,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Subset Accuracy,0.104546,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Precision Score,0.581206,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Negative Predictive Value,0.900175,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Recall Score,0.901778,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Markedness,0.740689,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Fmeasure Score,0.678816,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Informedness,0.557654,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Macro F1,0.57787,3,rf
CHD_49,BR_RandomForestClassifier,Predict Fmeasure,Micro F1,0.699292,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Hamming Accuracy,0.710162,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Subset Accuracy,0.182047,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Precision Score,0.644265,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Negative Predictive Value,0.803915,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Recall Score,0.764923,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Markedness,0.72409,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Fmeasure Score,0.670751,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Informedness,0.580516,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Macro F1,0.571902,3,rf
CHD_49,BR_RandomForestClassifier,Predict Informedness,Micro F1,0.695223,3,rf
CHD_49,BR_RandomForestClassifier,Marginal Scores,One-Error Score,0.758897,3,rf
CHD_49,BR_RandomForestClassifier,Marginal Scores,Coverage Score,0.459713,3,rf
CHD_49,BR_RandomForestClassifier,Marginal Scores,Ranking Loss Score,0.798071,3,rf
CHD_49,BR_RandomForestClassifier,Marginal Scores,Average Precision,0.797508,3,rf
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Hamming Accuracy,0.702188,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Subset Accuracy,0.138798,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Precision Score,0.675965,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Negative Predictive Value,0.740894,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Recall Score,0.626236,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Markedness,0.708428,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Fmeasure Score,0.61611,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Informedness,0.560842,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Macro F1,0.487817,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Hamming,Micro F1,0.645074,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Hamming Accuracy,0.669163,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Subset Accuracy,0.169513,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Precision Score,0.586102,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Negative Predictive Value,0.796546,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Recall Score,0.759324,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Markedness,0.691325,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Fmeasure Score,0.635658,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Informedness,0.569141,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Macro F1,0.560998,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Subset,Micro F1,0.666247,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Hamming Accuracy,0.638166,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Subset Accuracy,0.028895,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Precision Score,0.70448,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Negative Predictive Value,0.624902,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Recall Score,0.278328,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Markedness,0.664692,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Fmeasure Score,0.388074,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Informedness,0.538748,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Macro F1,0.281841,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Precision,Micro F1,0.393414,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Hamming Accuracy,0.58466,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Subset Accuracy,0.0,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Precision Score,0.508793,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Negative Predictive Value,0.963995,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Recall Score,0.9781,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Markedness,0.736392,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Fmeasure Score,0.649399,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Informedness,0.518229,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Macro F1,0.554095,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict NPV,Micro F1,0.670877,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Hamming Accuracy,0.429994,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Subset Accuracy,0.0,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Precision Score,0.429994,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Negative Predictive Value,0.0,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Recall Score,0.994546,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Markedness,0.214997,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Fmeasure Score,0.583421,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Informedness,0.5,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Macro F1,0.558421,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Recall,Micro F1,0.601082,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Hamming Accuracy,0.598489,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Subset Accuracy,0.014448,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Precision Score,0.519933,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Negative Predictive Value,0.961671,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Recall Score,0.967031,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Markedness,0.740802,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Fmeasure Score,0.653191,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Informedness,0.526558,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Macro F1,0.574813,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Markedness,Micro F1,0.676206,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Hamming Accuracy,0.447965,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Subset Accuracy,0.0,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Precision Score,0.439702,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Negative Predictive Value,0.107824,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Recall Score,0.994546,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Markedness,0.273764,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Fmeasure Score,0.591788,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Informedness,0.509352,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Macro F1,0.560139,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Fmeasure,Micro F1,0.608888,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Hamming Accuracy,0.646543,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Subset Accuracy,0.072047,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Precision Score,0.559548,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Negative Predictive Value,0.893847,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Recall Score,0.887152,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Markedness,0.726695,4,adaboost
CHD_49,PCC_AdaBoostClassifier,Predict Informedness,Fmeasure Score,0.661931,4,adaboost
